time     sideslip   row_rate  row_angle yaw_rate rudder   aileron
0.382900 261.172886 -0.327572 -0.044687 0.283936 -0.459157 0.034279 
0.393000 260.431533 -0.334410 -0.046916 0.291018 -0.458436 0.034219 
0.403100 259.676937 -0.341158 -0.049190 0.298072 -0.457675 0.034156 
0.413200 258.909149 -0.347817 -0.051510 0.305100 -0.456874 0.034090 
0.423300 258.128222 -0.354386 -0.053874 0.312100 -0.456032 0.034022 
0.433400 257.334208 -0.360866 -0.056282 0.319072 -0.455152 0.033950 
0.443500 256.527162 -0.367257 -0.058734 0.326015 -0.454231 0.033875 
0.453600 255.707136 -0.373559 -0.061228 0.332930 -0.453272 0.033798 
0.463700 254.874188 -0.379773 -0.063765 0.339815 -0.452273 0.033717 
0.473800 254.028372 -0.385898 -0.066342 0.346671 -0.451236 0.033634 
0.483900 253.169747 -0.391934 -0.068961 0.353497 -0.450160 0.033547 
0.494000 252.298370 -0.397883 -0.071621 0.360292 -0.449046 0.033458 
0.504100 251.414299 -0.403744 -0.074319 0.367057 -0.447893 0.033366 
0.514200 250.517595 -0.409518 -0.077058 0.373790 -0.446702 0.033271 
0.524300 249.608318 -0.415204 -0.079834 0.380492 -0.445474 0.033173 
0.534400 248.686528 -0.420803 -0.082649 0.387162 -0.444208 0.033073 
0.544500 247.752288 -0.426315 -0.085501 0.393800 -0.442905 0.032969 
0.554600 246.805660 -0.431741 -0.088390 0.400404 -0.441564 0.032863 
0.564700 245.846708 -0.437080 -0.091315 0.406976 -0.440187 0.032755 
0.574800 244.875496 -0.442333 -0.094276 0.413515 -0.438773 0.032643 
0.584900 243.892090 -0.447500 -0.097272 0.420019 -0.437323 0.032529 
0.595000 242.896554 -0.452581 -0.100302 0.426489 -0.435836 0.032412 
0.605100 241.888956 -0.457577 -0.103367 0.432925 -0.434314 0.032292 
0.615200 240.869362 -0.462488 -0.106464 0.439326 -0.432756 0.032170 
0.625300 239.837842 -0.467314 -0.109595 0.445691 -0.431162 0.032045 
0.635400 238.794463 -0.472055 -0.112758 0.452021 -0.429533 0.031917 
0.645500 237.739296 -0.476711 -0.115952 0.458315 -0.427869 0.031787 
0.655600 236.672410 -0.481283 -0.119177 0.464573 -0.426170 0.031654 
0.665700 235.593876 -0.485771 -0.122433 0.470794 -0.424436 0.031518 
0.675800 234.503767 -0.490176 -0.125719 0.476978 -0.422668 0.031380 
0.685900 233.402154 -0.494497 -0.129034 0.483124 -0.420866 0.031240 
0.696000 232.289111 -0.498734 -0.132378 0.489233 -0.419030 0.031097 
0.706100 231.164712 -0.502889 -0.135750 0.495304 -0.417160 0.030951 
0.716200 230.029031 -0.506960 -0.139150 0.501336 -0.415257 0.030803 
0.726300 228.882143 -0.510950 -0.142577 0.507330 -0.413321 0.030653 
0.736400 227.724124 -0.514856 -0.146031 0.513285 -0.411352 0.030500 
0.746500 226.555051 -0.518681 -0.149511 0.519200 -0.409351 0.030345 
0.756600 225.375001 -0.522424 -0.153016 0.525076 -0.407316 0.030187 
0.766700 224.184051 -0.526086 -0.156546 0.530911 -0.405250 0.030027 
0.776800 222.982281 -0.529666 -0.160100 0.536707 -0.403152 0.029864 
0.786900 221.769769 -0.533166 -0.163679 0.542461 -0.401022 0.029699 
0.797000 220.546596 -0.536584 -0.167280 0.548175 -0.398860 0.029532 
0.807100 219.312841 -0.539923 -0.170905 0.553848 -0.396668 0.029362 
0.817200 218.068586 -0.543181 -0.174551 0.559479 -0.394444 0.029190 
0.827300 216.813912 -0.546359 -0.178219 0.565068 -0.392190 0.029016 
0.837400 215.548902 -0.549457 -0.181909 0.570615 -0.389905 0.028840 
0.847500 214.273639 -0.552476 -0.185619 0.576120 -0.387591 0.028661 
0.857600 212.988206 -0.555416 -0.189349 0.581582 -0.385246 0.028480 
0.867700 211.692687 -0.558277 -0.193098 0.587001 -0.382871 0.028297 
0.877800 210.387167 -0.561060 -0.196867 0.592376 -0.380467 0.028112 
0.887900 209.071731 -0.563764 -0.200654 0.597709 -0.378034 0.027925 
0.898000 207.746464 -0.566390 -0.204459 0.602997 -0.375572 0.027735 
0.908100 206.411455 -0.568939 -0.208281 0.608241 -0.373082 0.027543 
0.918200 205.066788 -0.571410 -0.212120 0.613441 -0.370563 0.027350 
0.928300 203.712552 -0.573804 -0.215976 0.618596 -0.368016 0.027154 
0.938400 202.348835 -0.576121 -0.219847 0.623706 -0.365441 0.026956 
0.948500 200.975726 -0.578362 -0.223734 0.628771 -0.362838 0.026756 
0.958600 199.593313 -0.580526 -0.227636 0.633791 -0.360208 0.026554 
0.968700 198.201686 -0.582614 -0.231552 0.638765 -0.357551 0.026350 
0.978800 196.800936 -0.584626 -0.235482 0.643693 -0.354867 0.026144 
0.988900 195.391152 -0.586564 -0.239425 0.648574 -0.352157 0.025936 
0.999000 193.972426 -0.588426 -0.243381 0.653410 -0.349420 0.025726 
1.009100 192.544851 -0.590213 -0.247349 0.658198 -0.346658 0.025514 
1.019200 191.108517 -0.591925 -0.251329 0.662940 -0.343869 0.025301 
1.029300 189.663518 -0.593564 -0.255320 0.667635 -0.341056 0.025085 
1.039400 188.209947 -0.595128 -0.259322 0.672282 -0.338216 0.024868 
1.049500 186.747896 -0.596619 -0.263334 0.676881 -0.335352 0.024648 
1.059600 185.277462 -0.598037 -0.267356 0.681433 -0.332464 0.024427 
1.069700 183.798736 -0.599381 -0.271388 0.685937 -0.329551 0.024204 
1.079800 182.311816 -0.600653 -0.275428 0.690392 -0.326613 0.023980 
1.089900 180.816796 -0.601853 -0.279476 0.694799 -0.323652 0.023753 
1.100000 179.313772 -0.602980 -0.283533 0.699157 -0.320668 0.023525 
1.110100 177.802839 -0.604036 -0.287596 0.703467 -0.317660 0.023295 
1.120200 176.284096 -0.605020 -0.291667 0.707727 -0.314628 0.023063 
1.130300 174.757638 -0.605933 -0.295744 0.711938 -0.311575 0.022830 
1.140400 173.223564 -0.606775 -0.299827 0.716099 -0.308498 0.022595 
1.150500 171.681971 -0.607547 -0.303915 0.720211 -0.305400 0.022359 
1.160600 170.132958 -0.608249 -0.308008 0.724273 -0.302279 0.022121 
1.170700 168.576622 -0.608880 -0.312106 0.728284 -0.299137 0.021881 
1.180800 167.013064 -0.609443 -0.316208 0.732246 -0.295974 0.021639 
1.190900 165.442382 -0.609936 -0.320313 0.736157 -0.292789 0.021397 
1.201000 163.864676 -0.610360 -0.324421 0.740017 -0.289584 0.021152 
1.211100 162.280047 -0.610716 -0.328532 0.743827 -0.286358 0.020906 
1.221200 160.688594 -0.611003 -0.332645 0.747585 -0.283111 0.020659 
1.231300 159.090419 -0.611223 -0.336760 0.751293 -0.279845 0.020410 
1.241400 157.485622 -0.611375 -0.340876 0.754949 -0.276559 0.020160 
1.251500 155.874306 -0.611460 -0.344993 0.758553 -0.273254 0.019908 
1.261600 154.256571 -0.611478 -0.349111 0.762106 -0.269929 0.019655 
1.271700 152.632520 -0.611430 -0.353228 0.765608 -0.266586 0.019400 
1.281800 151.002256 -0.611315 -0.357344 0.769057 -0.263224 0.019144 
1.291900 149.365880 -0.611135 -0.361460 0.772454 -0.259843 0.018887 
1.302000 147.723496 -0.610889 -0.365574 0.775799 -0.256445 0.018629 
1.312100 146.075208 -0.610578 -0.369686 0.779092 -0.253029 0.018369 
1.322200 144.421118 -0.610202 -0.373796 0.782332 -0.249595 0.018108 
1.332300 142.761330 -0.609762 -0.377904 0.785520 -0.246145 0.017845 
1.342400 141.095949 -0.609257 -0.382008 0.788655 -0.242677 0.017582 
1.352500 139.425078 -0.608689 -0.386108 0.791737 -0.239193 0.017317 
1.362600 137.748823 -0.608058 -0.390205 0.794766 -0.235692 0.017051 
1.372700 136.067287 -0.607363 -0.394297 0.797742 -0.232175 0.016784 
1.382800 134.380576 -0.606606 -0.398384 0.800665 -0.228643 0.016516 
1.392900 132.688796 -0.605786 -0.402465 0.803534 -0.225095 0.016246 
1.403000 130.992051 -0.604905 -0.406541 0.806350 -0.221532 0.015976 
1.413100 129.290448 -0.603962 -0.410611 0.809112 -0.217954 0.015704 
1.423200 127.584091 -0.602957 -0.414674 0.811821 -0.214361 0.015431 
1.433300 125.873088 -0.601892 -0.418731 0.814476 -0.210754 0.015158 
1.443400 124.157544 -0.600766 -0.422780 0.817077 -0.207133 0.014883 
1.453500 122.437566 -0.599581 -0.426821 0.819624 -0.203499 0.014607 
1.463600 120.713260 -0.598335 -0.430854 0.822117 -0.199850 0.014331 
1.473700 118.984733 -0.597030 -0.434878 0.824557 -0.196189 0.014053 
1.483800 117.252092 -0.595666 -0.438894 0.826941 -0.192514 0.013774 
1.493900 115.515445 -0.594243 -0.442900 0.829272 -0.188827 0.013495 
1.504000 113.774897 -0.592762 -0.446896 0.831549 -0.185128 0.013215 
1.514100 112.030557 -0.591224 -0.450882 0.833770 -0.181416 0.012933 
1.524200 110.282532 -0.589627 -0.454858 0.835938 -0.177693 0.012651 
1.534300 108.530929 -0.587974 -0.458822 0.838051 -0.173959 0.012368 
1.544400 106.775857 -0.586263 -0.462776 0.840109 -0.170213 0.012085 
1.554500 105.017422 -0.584497 -0.466717 0.842113 -0.166456 0.011800 
1.564600 103.255734 -0.582674 -0.470647 0.844062 -0.162688 0.011515 
1.574700 101.490899 -0.580795 -0.474564 0.845957 -0.158910 0.011229 
1.584800 99.723027 -0.578862 -0.478468 0.847796 -0.155123 0.010942 
1.594900 97.952224 -0.576873 -0.482359 0.849581 -0.151325 0.010655 
1.605000 96.178600 -0.574831 -0.486236 0.851311 -0.147518 0.010367 
1.615100 94.402263 -0.572734 -0.490100 0.852986 -0.143701 0.010078 
1.625200 92.623320 -0.570583 -0.493949 0.854606 -0.139876 0.009789 
1.635300 90.841881 -0.568379 -0.497783 0.856171 -0.136042 0.009499 
1.645400 89.058054 -0.566122 -0.501603 0.857681 -0.132200 0.009209 
1.655500 87.271947 -0.563813 -0.505407 0.859137 -0.128349 0.008918 
1.665600 85.483669 -0.561451 -0.509195 0.860537 -0.124491 0.008626 
1.675700 83.693328 -0.559038 -0.512968 0.861882 -0.120626 0.008334 
1.685800 81.901033 -0.556573 -0.516723 0.863172 -0.116753 0.008041 
1.695900 80.106892 -0.554058 -0.520463 0.864407 -0.112873 0.007748 
1.706000 78.311014 -0.551492 -0.524185 0.865587 -0.108986 0.007455 
1.716100 76.513508 -0.548876 -0.527889 0.866712 -0.105093 0.007161 
1.726200 74.714481 -0.546210 -0.531576 0.867782 -0.101194 0.006866 
1.736300 72.914043 -0.543495 -0.535245 0.868797 -0.097290 0.006572 
1.746400 71.112302 -0.540730 -0.538895 0.869757 -0.093379 0.006276 
1.756500 69.309366 -0.537918 -0.542526 0.870662 -0.089464 0.005981 
1.766600 67.505344 -0.535057 -0.546138 0.871512 -0.085543 0.005685 
1.776700 65.700344 -0.532149 -0.549731 0.872307 -0.081618 0.005389 
1.786800 63.894474 -0.529193 -0.553305 0.873048 -0.077689 0.005092 
1.796900 62.087842 -0.526190 -0.556858 0.873733 -0.073755 0.004796 
1.807000 60.280558 -0.523141 -0.560390 0.874363 -0.069817 0.004499 
1.817100 58.472728 -0.520046 -0.563902 0.874939 -0.065876 0.004202 
1.827200 56.664461 -0.516905 -0.567393 0.875459 -0.061932 0.003904 
1.837300 54.855865 -0.513719 -0.570863 0.875925 -0.057984 0.003607 
1.847400 53.047047 -0.510488 -0.574311 0.876337 -0.054034 0.003309 
1.857500 51.238115 -0.507213 -0.577738 0.876693 -0.050081 0.003011 
1.867600 49.429177 -0.503893 -0.581142 0.876995 -0.046127 0.002713 
1.877700 47.620340 -0.500530 -0.584523 0.877242 -0.042170 0.002415 
1.887800 45.811711 -0.497124 -0.587882 0.877435 -0.038211 0.002117 
1.897900 44.003399 -0.493675 -0.591217 0.877574 -0.034252 0.001819 
1.908000 42.195509 -0.490184 -0.594530 0.877658 -0.030291 0.001520 
1.918100 40.388149 -0.486651 -0.597818 0.877688 -0.026329 0.001222 
1.928200 38.581425 -0.483077 -0.601083 0.877663 -0.022367 0.000924 
1.938300 36.775444 -0.479461 -0.604324 0.877585 -0.018405 0.000625 
1.948400 34.970313 -0.475805 -0.607540 0.877452 -0.014443 0.000327 
1.958500 33.166138 -0.472108 -0.610731 0.877265 -0.010480 0.000029 
1.968600 31.363025 -0.468372 -0.613897 0.877025 -0.006519 -0.000269 
1.978700 29.561079 -0.464596 -0.617038 0.876730 -0.002558 -0.000567 
1.988800 27.760407 -0.460782 -0.620154 0.876382 0.001401 -0.000865 
1.998900 25.961115 -0.456928 -0.623243 0.875981 0.005360 -0.001162 
2.008900 24.181099 -0.453076 -0.626276 0.875530 0.009277 -0.001457 
2.018900 22.402641 -0.449186 -0.629284 0.875027 0.013193 -0.001751 
2.028900 20.625842 -0.445260 -0.632265 0.874472 0.017106 -0.002046 
2.038900 18.850804 -0.441298 -0.635221 0.873864 0.021017 -0.002339 
2.048900 17.077627 -0.437300 -0.638149 0.873205 0.024926 -0.002633 
2.058900 15.306414 -0.433267 -0.641051 0.872493 0.028831 -0.002927 
2.068900 13.537265 -0.429199 -0.643926 0.871730 0.032733 -0.003220 
2.078900 11.770280 -0.425097 -0.646773 0.870915 0.036632 -0.003513 
2.088900 10.005561 -0.420960 -0.649594 0.870048 0.040528 -0.003805 
2.098900 8.243207 -0.416790 -0.652386 0.869130 0.044419 -0.004097 
2.108900 6.483318 -0.412587 -0.655151 0.868161 0.048306 -0.004389 
2.118900 4.725994 -0.408351 -0.657887 0.867140 0.052189 -0.004681 
2.128900 2.971334 -0.404083 -0.660595 0.866068 0.056068 -0.004972 
2.138900 1.219438 -0.399783 -0.663275 0.864945 0.059941 -0.005263 
2.148900 -0.529596 -0.395451 -0.665925 0.863772 0.063809 -0.005553 
2.158900 -2.275670 -0.391088 -0.668547 0.862547 0.067672 -0.005843 
2.168900 -4.018684 -0.386695 -0.671140 0.861272 0.071529 -0.006132 
2.178900 -5.758541 -0.382271 -0.673703 0.859947 0.075380 -0.006421 
2.188900 -7.495144 -0.377817 -0.676236 0.858571 0.079225 -0.006709 
2.198900 -9.228395 -0.373334 -0.678740 0.857146 0.083063 -0.006997 
2.208900 -10.958197 -0.368822 -0.681214 0.855670 0.086895 -0.007284 
2.218900 -12.684453 -0.364282 -0.683657 0.854145 0.090720 -0.007571 
2.228900 -14.407067 -0.359713 -0.686071 0.852569 0.094538 -0.007857 
2.238900 -16.125944 -0.355117 -0.688453 0.850945 0.098348 -0.008143 
2.248900 -17.840986 -0.350493 -0.690805 0.849271 0.102151 -0.008428 
2.258900 -19.552099 -0.345843 -0.693126 0.847548 0.105946 -0.008712 
2.268900 -21.259188 -0.341166 -0.695416 0.845776 0.109733 -0.008996 
2.278900 -22.962158 -0.336463 -0.697675 0.843955 0.113512 -0.009279 
2.288900 -24.660915 -0.331734 -0.699902 0.842086 0.117282 -0.009561 
2.298900 -26.355365 -0.326981 -0.702098 0.840168 0.121043 -0.009843 
2.308900 -28.045415 -0.322202 -0.704262 0.838202 0.124795 -0.010124 
2.318900 -29.730970 -0.317399 -0.706394 0.836187 0.128538 -0.010404 
2.328900 -31.411939 -0.312573 -0.708494 0.834125 0.132272 -0.010683 
2.338900 -33.088229 -0.307723 -0.710561 0.832016 0.135995 -0.010962 
2.348900 -34.759748 -0.302849 -0.712596 0.829858 0.139709 -0.011240 
2.358900 -36.426404 -0.297954 -0.714599 0.827654 0.143412 -0.011517 
2.368900 -38.088106 -0.293036 -0.716569 0.825402 0.147106 -0.011793 
2.378900 -39.744764 -0.288096 -0.718506 0.823103 0.150788 -0.012068 
2.388900 -41.396286 -0.283135 -0.720410 0.820758 0.154460 -0.012343 
2.398900 -43.042583 -0.278153 -0.722281 0.818366 0.158120 -0.012616 
2.408900 -44.683565 -0.273150 -0.724118 0.815928 0.161769 -0.012889 
2.418900 -46.319144 -0.268127 -0.725923 0.813444 0.165407 -0.013161 
2.428900 -47.949230 -0.263085 -0.727693 0.810914 0.169033 -0.013432 
2.438900 -49.573735 -0.258024 -0.729430 0.808338 0.172646 -0.013702 
2.448900 -51.192571 -0.252943 -0.731133 0.805717 0.176248 -0.013971 
2.458900 -52.805651 -0.247845 -0.732803 0.803050 0.179837 -0.014239 
2.468900 -54.412888 -0.242728 -0.734438 0.800339 0.183414 -0.014506 
2.478900 -56.014196 -0.237594 -0.736039 0.797583 0.186978 -0.014772 
2.488900 -57.609488 -0.232442 -0.737605 0.794782 0.190528 -0.015037 
2.498900 -59.198679 -0.227274 -0.739138 0.791937 0.194066 -0.015301 
2.508900 -60.781684 -0.222090 -0.740636 0.789048 0.197590 -0.015564 
2.518900 -62.358418 -0.216890 -0.742099 0.786115 0.201100 -0.015826 
2.528900 -63.928797 -0.211674 -0.743527 0.783138 0.204596 -0.016087 
2.538900 -65.492738 -0.206443 -0.744921 0.780118 0.208078 -0.016346 
2.548900 -67.050157 -0.201198 -0.746280 0.777055 0.211546 -0.016605 
2.558900 -68.600972 -0.195939 -0.747603 0.773949 0.214999 -0.016862 
2.568900 -70.145100 -0.190666 -0.748892 0.770801 0.218438 -0.017119 
2.578900 -71.682461 -0.185379 -0.750145 0.767610 0.221861 -0.017374 
2.588900 -73.212971 -0.180080 -0.751363 0.764377 0.225270 -0.017628 
2.598900 -74.736552 -0.174768 -0.752546 0.761102 0.228663 -0.017881 
2.608900 -76.253123 -0.169444 -0.753694 0.757785 0.232041 -0.018132 
2.618900 -77.762605 -0.164108 -0.754805 0.754427 0.235402 -0.018382 
2.628900 -79.264917 -0.158761 -0.755881 0.751028 0.238748 -0.018632 
2.638900 -80.759982 -0.153404 -0.756922 0.747588 0.242078 -0.018879 
2.648900 -82.247722 -0.148036 -0.757927 0.744108 0.245392 -0.019126 
2.658900 -83.728060 -0.142657 -0.758895 0.740587 0.248689 -0.019371 
2.668900 -85.200917 -0.137270 -0.759828 0.737026 0.251969 -0.019615 
2.678900 -86.666219 -0.131873 -0.760726 0.733426 0.255232 -0.019858 
2.688900 -88.123888 -0.126467 -0.761587 0.729785 0.258479 -0.020100 
2.698900 -89.573850 -0.121053 -0.762412 0.726106 0.261708 -0.020340 
2.708900 -91.016031 -0.115631 -0.763200 0.722388 0.264919 -0.020579 
2.718900 -92.450355 -0.110202 -0.763953 0.718631 0.268113 -0.020816 
2.728900 -93.876749 -0.104765 -0.764670 0.714835 0.271289 -0.021052 
2.738900 -95.295141 -0.099322 -0.765350 0.711002 0.274448 -0.021287 
2.748900 -96.705457 -0.093872 -0.765994 0.707131 0.277588 -0.021520 
2.758900 -98.107626 -0.088417 -0.766601 0.703222 0.280709 -0.021752 
2.768900 -99.501577 -0.082956 -0.767172 0.699276 0.283812 -0.021982 
2.778900 -100.887238 -0.077490 -0.767707 0.695292 0.286897 -0.022211 
2.788900 -102.264540 -0.072019 -0.768205 0.691273 0.289962 -0.022438 
2.798900 -103.633413 -0.066544 -0.768667 0.687216 0.293009 -0.022665 
2.808900 -104.993788 -0.061065 -0.769092 0.683124 0.296036 -0.022889 
2.818900 -106.345597 -0.055583 -0.769481 0.678996 0.299044 -0.023112 
2.828900 -107.688772 -0.050098 -0.769833 0.674833 0.302033 -0.023334 
2.838900 -109.023246 -0.044610 -0.770149 0.670634 0.305001 -0.023554 
2.848900 -110.348952 -0.039120 -0.770428 0.666400 0.307950 -0.023772 
2.858900 -111.665824 -0.033627 -0.770670 0.662132 0.310879 -0.023989 
2.868900 -112.973798 -0.028134 -0.770876 0.657830 0.313787 -0.024205 
2.878900 -114.272807 -0.022639 -0.771045 0.653493 0.316676 -0.024419 
2.888900 -115.562789 -0.017144 -0.771178 0.649123 0.319543 -0.024631 
2.898900 -116.843679 -0.011648 -0.771274 0.644720 0.322390 -0.024842 
2.908900 -118.115416 -0.006153 -0.771333 0.640283 0.325216 -0.025051 
2.918900 -119.377936 -0.000658 -0.771356 0.635814 0.328022 -0.025258 
2.928900 -120.631178 0.004836 -0.771342 0.631312 0.330806 -0.025464 
2.938900 -121.875081 0.010329 -0.771291 0.626779 0.333569 -0.025669 
2.948900 -123.109585 0.015820 -0.771204 0.622213 0.336310 -0.025871 
2.958900 -124.334630 0.021309 -0.771080 0.617616 0.339030 -0.026072 
2.968900 -125.550157 0.026795 -0.770919 0.612988 0.341728 -0.026272 
2.978900 -126.756108 0.032279 -0.770722 0.608329 0.344404 -0.026469 
2.988900 -127.952425 0.037759 -0.770489 0.603640 0.347058 -0.026665 
2.998900 -129.139050 0.043236 -0.770219 0.598921 0.349690 -0.026860 
3.008900 -130.315929 0.048708 -0.769912 0.594171 0.352300 -0.027052 
3.018900 -131.483004 0.054177 -0.769569 0.589392 0.354887 -0.027243 
3.028900 -132.640221 0.059640 -0.769190 0.584584 0.357452 -0.027432 
3.038900 -133.787524 0.065099 -0.768774 0.579747 0.359994 -0.027620 
3.048900 -134.924862 0.070552 -0.768321 0.574882 0.362514 -0.027805 
3.058900 -136.052179 0.075999 -0.767833 0.569988 0.365010 -0.027989 
3.068900 -137.169425 0.081440 -0.767308 0.565067 0.367483 -0.028171 
3.078900 -138.276546 0.086874 -0.766747 0.560118 0.369933 -0.028352 
3.088900 -139.373493 0.092301 -0.766150 0.555142 0.372360 -0.028530 
3.098900 -140.460214 0.097721 -0.765516 0.550139 0.374763 -0.028707 
3.108900 -141.536660 0.103133 -0.764846 0.545109 0.377143 -0.028882 
3.118900 -142.602782 0.108536 -0.764141 0.540054 0.379499 -0.029055 
3.128900 -143.658531 0.113932 -0.763399 0.534972 0.381831 -0.029227 
3.138900 -144.703860 0.119318 -0.762621 0.529866 0.384140 -0.029396 
3.148900 -145.738721 0.124696 -0.761808 0.524734 0.386424 -0.029564 
3.158900 -146.763069 0.130063 -0.760959 0.519577 0.388684 -0.029730 
3.168900 -147.776858 0.135421 -0.760074 0.514396 0.390920 -0.029894 
3.178900 -148.780042 0.140768 -0.759153 0.509190 0.393131 -0.030056 
3.188900 -149.772579 0.146105 -0.758197 0.503961 0.395318 -0.030217 
3.198900 -150.754423 0.151431 -0.757205 0.498709 0.397480 -0.030375 
3.208900 -151.725532 0.156745 -0.756177 0.493433 0.399618 -0.030532 
3.218900 -152.685864 0.162048 -0.755115 0.488135 0.401731 -0.030687 
3.228900 -153.635379 0.167339 -0.754017 0.482815 0.403819 -0.030839 
3.238900 -154.574033 0.172617 -0.752883 0.477472 0.405882 -0.030990 
3.248900 -155.501789 0.177882 -0.751715 0.472108 0.407920 -0.031139 
3.258900 -156.418606 0.183135 -0.750511 0.466723 0.409932 -0.031286 
3.268900 -157.324447 0.188373 -0.749273 0.461316 0.411920 -0.031432 
3.278900 -158.219272 0.193599 -0.748000 0.455889 0.413882 -0.031575 
3.288900 -159.103045 0.198809 -0.746691 0.450442 0.415818 -0.031716 
3.298900 -159.975729 0.204006 -0.745349 0.444975 0.417729 -0.031856 
3.308900 -160.837289 0.209187 -0.743971 0.439489 0.419614 -0.031993 
3.318900 -161.687689 0.214354 -0.742559 0.433983 0.421474 -0.032128 
3.328900 -162.526895 0.219505 -0.741113 0.428459 0.423308 -0.032262 
3.338900 -163.354874 0.224640 -0.739633 0.422916 0.425115 -0.032394 
3.348900 -164.171592 0.229759 -0.738118 0.417355 0.426897 -0.032523 
3.358900 -164.977018 0.234861 -0.736569 0.411777 0.428653 -0.032651 
3.368900 -165.771119 0.239947 -0.734986 0.406181 0.430383 -0.032776 
3.378900 -166.553866 0.245016 -0.733369 0.400568 0.432086 -0.032900 
3.388900 -167.325228 0.250067 -0.731719 0.394938 0.433763 -0.033022 
3.398900 -168.085175 0.255100 -0.730035 0.389293 0.435414 -0.033141 
3.408900 -168.833680 0.260115 -0.728318 0.383631 0.437038 -0.033259 
3.418900 -169.570714 0.265112 -0.726567 0.377954 0.438636 -0.033375 
3.428900 -170.296250 0.270090 -0.724783 0.372261 0.440207 -0.033488 
3.438900 -171.010262 0.275049 -0.722965 0.366554 0.441752 -0.033600 
3.448900 -171.712724 0.279989 -0.721115 0.360833 0.443270 -0.033709 
3.458900 -172.403611 0.284909 -0.719232 0.355097 0.444761 -0.033817 
3.468900 -173.082900 0.289809 -0.717316 0.349348 0.446226 -0.033922 
3.478900 -173.750565 0.294688 -0.715368 0.343585 0.447663 -0.034026 
3.488900 -174.406585 0.299548 -0.713387 0.337810 0.449074 -0.034127 
3.498900 -175.050938 0.304386 -0.711374 0.332022 0.450458 -0.034227 
3.508900 -175.683602 0.309203 -0.709328 0.326221 0.451814 -0.034324 
3.518900 -176.304556 0.313998 -0.707251 0.320409 0.453144 -0.034419 
3.528900 -176.913782 0.318772 -0.705142 0.314585 0.454446 -0.034513 
3.538900 -177.511259 0.323524 -0.703001 0.308750 0.455722 -0.034604 
3.548900 -178.096969 0.328253 -0.700828 0.302905 0.456970 -0.034693 
3.558900 -178.670895 0.332960 -0.698624 0.297049 0.458190 -0.034780 
